date,city,Core-5 CPI
2023-07-01,TARIJA,105.543269059285
2023-08-01,TARIJA,105.50090727691688
2023-09-01,TARIJA,104.15005639832758
2023-10-01,TARIJA,104.54772006389976
2023-11-01,TARIJA,105.904195889125
2023-12-01,TARIJA,106.06659332682831
2024-01-01,TARIJA,106.95979889190637
2024-02-01,TARIJA,108.55812798520199
2024-03-01,TARIJA,109.53763451360221
2024-04-01,TARIJA,113.54974736440604
2024-05-01,TARIJA,116.04056491278865
2024-06-01,TARIJA,113.9347076076787
2024-07-01,TARIJA,115.20002398574249
2024-08-01,TARIJA,114.61030685563233
2024-09-01,TARIJA,114.5624636523782
2024-10-01,TARIJA,116.49645276243038
2024-11-01,TARIJA,119.67714868605539
2024-12-01,TARIJA,121.69947353311235
2025-01-01,TARIJA,126.38990340066623
2025-02-01,TARIJA,130.7159815025903
2025-03-01,TARIJA,133.32973548127634
2025-04-01,TARIJA,136.16904519583989
2025-05-01,TARIJA,139.19942398472253
2025-06-01,TARIJA,151.2860392961401
2025-07-01,TARIJA,157.33113099145183
2025-08-01,TARIJA,156.79735034287043
2025-09-01,TARIJA,157.16665872653547
2025-10-01,TARIJA,161.0051962024433
2025-11-01,TARIJA,164.45127120198566
2025-12-01,TARIJA,161.29458806688737
2026-01-01,TARIJA,156.27465178747644
2026-02-01,TARIJA,155.52879924224243
2026-03-01,TARIJA,153.38942881929097
2026-04-01,TARIJA,152.7063235439538
2018-01-01,TRINIDAD,98.41885586700755
2018-02-01,TRINIDAD,98.01831409846045
2018-03-01,TRINIDAD,98.15612270833857
2018-04-01,TRINIDAD,98.26766409511217
2018-05-01,TRINIDAD,97.8425517510556
2018-06-01,TRINIDAD,97.78408661771793
2018-07-01,TRINIDAD,97.68092625917149
2018-08-01,TRINIDAD,97.75616586977819
2018-09-01,TRINIDAD,97.8338635912476
2018-10-01,TRINIDAD,97.68992150506496
2018-11-01,TRINIDAD,97.8214721444479
2018-12-01,TRINIDAD,98.28291687291362
2019-01-01,TRINIDAD,98.10116545414341
2019-02-01,TRINIDAD,98.03844840131963
2019-03-01,TRINIDAD,97.89207821110084
2019-04-01,TRINIDAD,98.22284873775959
2019-05-01,TRINIDAD,98.39240096167723
2019-06-01,TRINIDAD,98.7407734864263
2019-07-01,TRINIDAD,98.45516161372927
2019-08-01,TRINIDAD,98.7299012869411
2019-09-01,TRINIDAD,98.02306074049346
2019-10-01,TRINIDAD,98.36239101538172
2019-11-01,TRINIDAD,100.28869137232451
2019-12-01,TRINIDAD,98.87803722120059
2020-01-01,TRINIDAD,98.42957801148692
2020-02-01,TRINIDAD,98.57381475155536
2020-03-01,TRINIDAD,98.72855361246145
2020-04-01,TRINIDAD,99.44466956133063
2020-05-01,TRINIDAD,99.65220839372074
2020-06-01,TRINIDAD,99.58100676088702
2020-07-01,TRINIDAD,99.12041179083208
2020-08-01,TRINIDAD,98.72244989804304
2020-09-01,TRINIDAD,98.36666302646096
2020-10-01,TRINIDAD,98.47166410184958
2020-11-01,TRINIDAD,98.56913166711178
2020-12-01,TRINIDAD,98.70625137080806
2021-01-01,TRINIDAD,98.61744974654138
2021-02-01,TRINIDAD,98.76049371476276
2021-03-01,TRINIDAD,99.47570867559429
2021-04-01,TRINIDAD,100.23828525128522
2021-05-01,TRINIDAD,100.25022151227874
2021-06-01,TRINIDAD,100.20160728524952
2021-07-01,TRINIDAD,99.971817051487
2021-08-01,TRINIDAD,100.08970484399171
2021-09-01,TRINIDAD,100.30053830885967
2021-10-01,TRINIDAD,100.06860586578219
2021-11-01,TRINIDAD,100.39874452276244
2021-12-01,TRINIDAD,100.66912059360088
2022-01-01,TRINIDAD,99.82326426262645
2022-02-01,TRINIDAD,100.03764830118182
2022-03-01,TRINIDAD,100.48880946107036
2022-04-01,TRINIDAD,100.7346131537027
2022-05-01,TRINIDAD,100.8828835066247
2022-06-01,TRINIDAD,101.49406077768536
2022-07-01,TRINIDAD,101.32872865161029
2022-08-01,TRINIDAD,101.625430210998
2022-09-01,TRINIDAD,101.44084654587468
2022-10-01,TRINIDAD,102.00206894413456
2022-11-01,TRINIDAD,102.677349264351
2022-12-01,TRINIDAD,102.28837408069059
2023-01-01,TRINIDAD,102.81342961549115
2023-02-01,TRINIDAD,102.82739358450702
2023-03-01,TRINIDAD,102.60604322764345
2023-04-01,TRINIDAD,103.23677552106797
2023-05-01,TRINIDAD,103.53343832889666
2023-06-01,TRINIDAD,103.84985260599042
2023-07-01,TRINIDAD,103.618856486836
2023-08-01,TRINIDAD,104.16648426500208
2023-09-01,TRINIDAD,103.641548597897
2023-10-01,TRINIDAD,103.42966337355388
2023-11-01,TRINIDAD,103.469727768377
2023-12-01,TRINIDAD,103.93893613007126
2024-01-01,TRINIDAD,104.01924500537203
2024-02-01,TRINIDAD,103.79292878039699
2024-03-01,TRINIDAD,104.18285850588539
2024-04-01,TRINIDAD,105.00908574775882
2024-05-01,TRINIDAD,106.72061673317654
2024-06-01,TRINIDAD,107.59562245611636
2024-07-01,TRINIDAD,107.71266905592515
2024-08-01,TRINIDAD,108.65388409003218
2024-09-01,TRINIDAD,110.21561454761014
2024-10-01,TRINIDAD,111.91259621059092
2024-11-01,TRINIDAD,116.69002465971148
2024-12-01,TRINIDAD,119.98861915702977
2025-01-01,TRINIDAD,125.09705118849874
2025-02-01,TRINIDAD,127.01911420000991
2025-03-01,TRINIDAD,129.7266353146504
2025-04-01,TRINIDAD,134.53625344185986
2025-05-01,TRINIDAD,141.1837056352618
2025-06-01,TRINIDAD,149.0986804078601
2025-07-01,TRINIDAD,154.86758833122337
2025-08-01,TRINIDAD,158.53854952351128
2025-09-01,TRINIDAD,160.50380017126906
2025-10-01,TRINIDAD,161.9053943695875
2025-11-01,TRINIDAD,163.20346023569752
2025-12-01,TRINIDAD,159.35528030720985
2026-01-01,TRINIDAD,159.6191765166105
2026-02-01,TRINIDAD,160.37418733217666
2026-03-01,TRINIDAD,158.45389112929013
2026-04-01,TRINIDAD,158.857184531871
